"level_name_2","level_name_3","brand_name","company_name","company_intro","renqi","address","page_num"
"女装品牌","时尚女装","MUCCY慕之淇","深圳慕之淇时装有限公司","深圳慕之淇时装有限公司实属香港慕之淇国际时装有限公司，是一家专注于出品高品质时尚女装的专业时装公司。公司集设计，生产，营销及高效管理于一体，具有先进的管理理念及人性化的管...","3.1万","广东深圳",37
"女装品牌","少淑女装","茵佳妮","广东美联雅服饰股份有限公司","茵佳妮女装品牌：历史有赖于品牌发展策略和零售网络的扩张，广东美联雅服饰股份有限公司自2009年成立以来迅速发展壮大。如今，公司持有十年辉煌历史的“茵佳妮”服饰品牌，超过70,00...","4万","广东",37
"设计师品牌","设计师女装品牌","COMME MOI","上海是你商贸有限公司","COMME MOI女装品牌：COMME MOI品牌是由国内最具知名度的超模吕燕于2013年创立并主理的年轻设计师品牌。法文COMME MOI翻译成中文就是“像我一样”，之所以命名为“似我”，其实涵义深...","4834","上海静安区",37
"内衣品牌","女性内衣","闺蜜私语","成都永新商贸文化有限公司","永新商贸是川内一家专注于内衣实业的针织公司，经原来的“全新内衣”改名而来，本公司由赵永琼、孙孝全夫妇创建于1988年，经过20余年的发展，本公司目前拥有健尔弹、雅怡柔、秋冬品牌...","61","四川",37
"男装品牌","休闲男装","BLAKES伯莱格","杭州鼎尚实业有限公司","杭州鼎尚实业有限公司，是一家集研发设计、生产、销售、品牌运营为一体的专业性服装企业，企业始终本着：“诚信、共赢、创新、务实”的经营宗旨。依靠精湛的技术，先进的设备，严格的...","198","浙江",37
"女装品牌","时尚女装","Allyall艾利欧","东莞市艾利欧服饰有限公司","Allyall艾利欧女装品牌艾利欧(Allyall)追求体现服装本质精华，“体现个性风采”，让人们在平淡和平凡的生活中鲜活起来。对女性线条的描绘传达出女性的无限魅力和浪漫气息。将传统的优...","6066","广东东莞",37
"服装品牌","羊绒羊毛","衣尚","桐乡市轩尚羊绒服饰有限公司","衣尚羊绒品牌；衣尚，专注羊绒衫30年。引领时尚经典的羊绒衫品牌——衣尚，以其完美精致的品质，顾客至上的服务理念赢得客户一致好评，成为羊绒行业的领导者。精选上等山羊绒面料，配...","283","浙江嘉兴",37
"男装品牌","时尚男装","GXG","中国区域营运机构宁波中哲慕尚控股有限公司","GXG男装品牌的来历 法国GXG男装品牌公司创办于二十世纪七十年代末，一家专业从事都市高品味休闲服装经营的设计公司，有Gill和Green两兄弟联手组创。 Gill先生是该品牌的最早创始人，...","27.3万","浙江宁波",37
"女装品牌","成熟女装","OMAZIC奥玛丽琪","南京影响时尚服饰有限公司","OMAZIC奥玛丽琪女装品牌：奥玛丽琪高级女装是由服装设计师汪平于2012年创建的高级时尚奢华女装品牌,汪平是南京影响时尚服饰公司总经理、高级服装设计师。南京影响时尚服饰有限公司199...","2651","江苏南京",37
"设计师品牌","设计师女装品牌","urlazh有兰","上海有兰服饰有限公司","urlazh有兰秉持原创设计的高级女装品牌，urlazh有兰女装内敛优雅、经典独特、混合趣味感，以新经典理念重新诠释都会女性气质。urlazh设计师女装品牌优选精良独特素材，注重不同材质与...","1.8万","上海徐汇区",37
"男装品牌","时尚男装","M-graph","上海旭霓贸易发展有限公司","上海旭霓贸易发展有限公司旗下高级潮流男装M-graph立足于国际时尚前沿,力求传递TOKYO HIGH STREET的高级街头文化的时尚,以及带有东京年轻人Life style的新鲜有趣的日常搭配。而来自东...","2.1万","上海闵行区",37
"男装品牌","商务男装","DIKENI迪柯尼","广州柏文投资发展有限公司","英文名称：DIKENI　　中文名称：迪柯尼　　世界男装的优雅使者——优雅乐观与众不同 　　在当今的时尚商务男装界，DIKENI是一个引人注目的品牌，他用自身的品位演绎文化的内涵，用精...","17.2万","广东",37
"设计师品牌","设计师女装品牌","MARANT","北京雅紫国际商贸有限公司","原创品牌MARANT女装，坚持简约，内敛的设计风格，拍摄与搭配风格都非常的棒！   北京雅紫国际商贸有限公司成立于2006年，是一个时尚的女装服饰品牌，旗下品牌有MARANT和SU。公司总部...","344","广东广州",37
"女装品牌","时尚女装","M.TENG(美之藤)","山东舒朗服装服饰有限公司","山东舒朗服装服饰有限公司，成立于1999年，注册资金1100万元，是山东省唯一一家从事女装设计、生产、销售和品牌策划经营的著名合资企业。自成立以来，公司一直奉行品质至上的经营理念...","2.7万","北京东城区",37
"内衣品牌","泳装","阿瑞娜Arena","上海迪桑特商业有限公司","阿瑞娜诞生于1973年，是以将泳装本身作为武器的水上运动为起源的现代运动休闲品牌。在争夺百分之一秒的竞技世界中，不断开发新产品，给予运动员精神与体力的全方位支持，拓展了人类挑...","7131","上海长宁区",37
"设计师品牌","设计师女装品牌","JUDY HUA","上海龙城服装设计有限公司","JUDYHUA品牌女装的生产、销售JUDYHUA品牌女装系列，以中国新古典主义和后现代主义为设计元素，我们倡导一种颠覆传统的着装理念 流行+中国元素，自然简约 品牌理念：JUDY HUA本着“流...","5973","上海普陀区",37
"集合店","集合店女装品牌","DANCE HOUSE","杭州乔基时装有限公司","DANCE HOUSE时尚生活集成店----集服装、饰品、各种精致生活用品于一体！产品丰富、独特、处处都能给时尚的你带来意外惊喜。...","164","浙江杭州",37
"女装品牌","电商女装","起念","杭州念梦服饰有限公司","杭州念梦服饰有限公司是集专业设计、生产、销售和服务于一体，以茶服、改良汉服、汉服、中式服装、民族风、禅修服、家居服等文艺复古类手绘产品为主的加工生产公司，拥有完整、科学的...","103","浙江杭州",37
"女装品牌","电商女装","everkaki","杭州子午线服饰有限公司","everkaki女装品牌所属杭州子午线服饰有限公司（以下简称子午线）则是进军跨境红海的新力军一员。在2015年年底成立之时，子午线仅是一支在居民房办公不到6人的团队，现在，子午线已经...","106","浙江杭州",37
"女装品牌","成熟女装","ChauRising洲升","深圳洲升服饰实业有限公司","原创品牌“ChauRising洲升”，以让羊绒摆脱“内衣”标签，使其从单纯保暖品变为时尚百搭的时尚服饰。洲升创办之初品牌使命就是让羊绒摆脱“内衣”标签使其从单纯的保暖品变为时尚单品...","210","广东",38
"快时尚","快时尚女装品牌","IYLEY爱衣莱","深圳IYLEY爱衣莱服饰有限公司","深圳IYLEY爱衣莱服饰有限公司是一家年轻时尚、充满朝气与个性的服饰连锁机构。以经营18-38岁“欧、日、韩”等潮流服饰为主营。并兼营各类时尚鞋帽、时装包、各类服饰配饰等。产品定价...","189","广东深圳",38
"女装品牌","少淑女装","金苑","福建金苑服饰有限公司","金苑淑女装品牌，一个缔造美丽的花园，以美丽、健康、快乐与梦想为主题， 金苑女装不随波逐流，更不浮于表面，精准定位品牌高度，创意品牌标杆，传递时尚潮流，引领都市职场女性服饰...","7.2万","福建泉州",38
"女装品牌","时尚女装","CReil克德伊","厦门兰桨服饰有限公司","CReil克德伊品牌以设计为重心，结合半定制化服务，打造新一代设计师创新设计品牌，突出女性独立自强和刚韧优雅的一面。力求品牌在平稳的发展中，得到更多消费者的认可，并不断提高产...","114","福建",38
"服装品牌","羊绒羊毛","雪中花","上海市芦兰姬针织品有限公司","上海市芦兰姬针织品有限公司，现有职工三百多人，厂房面积一万五千多平方米，固定资产三千多万元。有各型针织横机三百多台,有套口合缝机六十台，蒸气烫熨台二十台，十四针针织大园机...","7153","",38
"女装品牌","棉麻女装","Nvzhihueise女子卉色","广州宾利思服饰有限公司","Nvzhihueise女子卉色女装品牌：    品牌追求 /pursuit　　开创以时尚为导向，充满自信，追求完美，充分打造一个 乐于投资构筑自我形象，追求时尚、自信与从容的高端女装品牌。　　品...","1966","广东广州",38
"女装品牌","时尚女装","Briertiaes简尚","嘉兴简尚时装有限公司","2004年香港简尚时装连锁有限公司代理了法国时尚品牌“Briertiaes”在中国市场的开发设计、生产、销售权。公司拥有专业的设计开发团队，强大的供应体系，完整的品牌管理...简尚时装连...","2192","浙江嘉兴",38
"女装品牌","成熟女装","声雨竹","广州市喻丝圆实业有限公司","声雨竹一个饱含诗情画意、轻盈美丽的服饰女装品牌，她有着丰富的品牌内涵，“声”代表名声；“雨”代表财富；“竹”代表地位。展现的是一种穿着的文化与艺术，她拥有一批来自欧洲及台...","6.5万","广东广州",38
"女装品牌","时尚女装","jessamin","绍兴市诸氏服饰有限公司","浙江诸氏方圆服饰有限公司创建于1997年，是一家专业从事设计、生产、营销于一体的针织服饰品牌企业。公司恪守团结、务实、拼博、创新的企业精神，秉承“品质、品位、品牌”企业发展思...","4619","浙江绍兴",38
"女装品牌","时尚女装","Theme","荣晖服饰（深圳）有限公司","企业现状及实力◆Theme的现有销售网络己遍布中国大陆、香港、台湾、澳门以及新加坡、菲律宾、马来西亚、印度尼西亚、越南等东南亚地区，目前在中国40多个大城市都有专卖店及稳定的消...","4.9万","广东",38
"女装品牌","时尚女装","摩奥MOAOL","南京摩奥服饰有限公司","南京摩奥服饰有限公司成立于2004年10月。创办开始，以零售业为基础，以量贩方式、价格便宜并且保证品质的经营宗旨，始终奉行“顾客第一”的经营理念，默默的积累着自己的实力，摸索着...","6.5万","江苏南京",38
"男装品牌","时尚男装","酷玛","温州酷玛时装有限公司","酷玛旗下拥有酷玛时装、酷玛裤业、酷玛T恤三家公司，是集设计研发、生产销售为一体的专业化时尚休闲服饰企业，经过多年努力，公司已与各大高端知名时尚品牌、高端精品零售品牌，达成...","228","浙江温州",38
"服装品牌","羽绒服品牌","波司登","波司登股份有限公司","波司登股份有限公司是亚洲规模最大、技术最先进，集科研、设计、生产、加工、销售于一体的羽绒服装企业，现已建成常熟波司登、江苏雪中飞、山东康博、泗洪波司登和扬州波司登五大羽绒...","11.2万","江苏",38
"女装品牌","成熟女装","SOULCELL苏昔","杭州薇玛服饰有限公司","SOULCELL苏昔女装品牌2005年夏，沐浴着巴黎黄昏的阳光，设计师Maggie坐在Rivedroite的cafedoFiore里，回味Avenue des Champs-Elysees（巴黎香榭丽舍大道）的时尚店铺和Galeries Lafay...","9381","浙江杭州",38
"女装品牌","时尚女装","YBS","东莞市源本服饰有限公司","品牌简介    YBS，原创设计师女装品牌，简约、个性。不轻易迎合别人，有自己的态度。原创的个性因子，极简的设计灵魂，以建筑般简练线条，构建自由个性、自然自我的时尚王国。品牌文...","202","广东",38
