company_name,province,location,size,nature,business,page_num
宁波曼创服饰有限公司,浙江,浙江宁波,,,"女装, 牛仔, 毛衫针织, 羽绒服",195
常州市雷杰德纳户外用品有限公司,江苏,江苏常州,1 - 49人,私营．民营企业,"男装,女装",195
杭州雨琪服饰有限公司,浙江,浙江杭州,100 - 499人,私营．民营企业,女装,195
广东永旺天河城商业有限公司,广东,广东广州,1000人以上,外商独资．外企办事处,其他,195
广州威曼服饰有限公司,广东,广东广州,,,男装,195
义乌市涵宇网络科技有限公司,浙江,浙江金华,1 - 49人,外商独资．外企办事处,其他,195
武汉市蒙尔斯服饰有限责任公司,湖北,湖北武汉,,,,195
杭州雷洛贸易有限公司,浙江,浙江杭州,1 - 49人,外商独资．外企办事处,男装,195
华阳衣料店,山西,山西吕梁,1 - 49人,国内上市公司,"正装, 职业装",195
河北省赤城县双利制衣,河北,河北张家口,100 - 499人,私营．民营企业,"男装, 职业装, 毛衫针织, 羽绒服, 其他",195
东阳月娥服装有限公司,浙江,浙江金华,50 - 99人,私营．民营企业,女装,196
百朗商贸(深圳）有限公司,广东,广东深圳,1000人以上,港台澳企业,"皮革, 鞋业, 运动休闲, 饰品, 羽绒服",196
南通禧沁家饰用品有限公司,江苏,江苏南通,1 - 49人,外商独资．外企办事处,家纺,196
广州市阅尚服饰有限公司,广东,广东广州,,,"女装, 羽绒服, 其他",196
杭州碧嫚莉服饰有限公司,浙江,浙江杭州,50 - 99人,私营．民营企业,女装,196
广州市睿华制衣有限公司,广东,广东广州,,,"男装, 女装, 牛仔, 毛衫针织, 羽绒服",196
苏州一太服饰有限公司,江苏,江苏苏州,100 - 499人,外商独资．外企办事处,"男装, 女装, 内衣, 童装, 运动休闲",196
他迅服饰（广州）有限公司,广东,广东广州,100 - 499人,中外合营(合资．合作),女装,196
上海英梵秀纺织有限公司,上海,上海,100 - 499人,私营．民营企业,"男装,女装,童装,毛衫针织",196
江苏丹禾服饰有限公司,江苏,江苏无锡,500 - 999人,私营．民营企业,职业装,196
上海泛宇纺织制品有限公司,上海,上海,,,家纺,197
浙江舜浦工艺美术品有限公司,浙江,浙江台州,500 - 999人,私营．民营企业,"饰品, 箱包, 其他",197
青蛙皇子    百源,广东,广东佛山,500 - 999人,私营．民营企业,童装,197
巴罗克（上海）企业发展有限公司,上海,上海,100 - 499人,中外合营(合资．合作),"男装, 女装, 箱包",197
北京汉舞工贸有限公司,北京,北京,50 - 99人,私营．民营企业,"女装,鞋业,饰品,箱包,羽绒服",197
深圳优依购服饰有限责任公司,广东,广东深圳,100 - 499人,国内上市公司,女装,197
杭州诺尚服饰有限公司,浙江,浙江义乌,100 - 499人,私营．民营企业,女装,197
湖州布布恰恰服饰有限公司,浙江,浙江湖州,1 - 49人,外商独资．外企办事处,童装,197
深圳市乐龙服饰有限公司,广东,广东深圳,100 - 499人,私营．民营企业,男装,197
曼德诗,北京,北京,50 - 99人,港台澳企业,女装,197
广州易直采网络科技有限公司,广东,广东广州,1 - 49人,私营．民营企业,"男装,职业装,女装",198
海门尚东服饰有限公司,江苏,江苏南通,100 - 499人,私营．民营企业,毛衫针织,198
广州市麻棉衣舍服装有限公司,广东,广东广州,,,女装,198
湖州简童服饰有限公司,浙江,浙江湖州,1 - 49人,私营．民营企业,童装,198
湖州织里经典童话服饰有限公司,浙江,浙江湖州,1 - 49人,私营．民营企业,童装,198
湖州织里美冠服饰有限公司,浙江,浙江湖州,50 - 99人,私营．民营企业,童装,198
武汉乐薇电子商务有限公司,湖北,湖北武汉,50 - 99人,私营．民营企业,"鞋业,运动休闲,饰品,婚纱礼服,其他",198
福建省航港针织品有限公司,福建,福建福州,500 - 999人,中外合营(合资．合作),内衣,198
深圳市子依云裳贸易有限公司,广东,广东深圳,50 - 99人,私营．民营企业,女装,198
天域时装（惠州）有限公司,广东,广东惠州,1 - 49人,私营．民营企业,女装,198
深圳市云裳花容服饰有限公司,广东,广东深圳,100 - 499人,私营．民营企业,女装,199
深圳俏帛环球服饰有限公司,广东,广东深圳,100 - 499人,外商独资．外企办事处,女装,199
湖南红都新王宁服装有限公司,湖南,湖南长沙,50 - 99人,私营．民营企业,"男装,女装,职业装",199
北京泰亿通经贸有限公司,北京,北京,500 - 999人,私营．民营企业,"男装, 女装",199
杭州蒂彩服饰有限公司,浙江,浙江杭州,50 - 99人,私营．民营企业,女装,199
广州罗薇纳服饰有限公司,广东,广东广州,1 - 49人,私营．民营企业,童装,199
杭州精品童装公司,浙江,浙江杭州,50 - 99人,私营．民营企业,童装,199
广东美联雅服饰股份有限公司,广东,广东东莞,1 - 49人,外商独资．外企办事处,"男装,女装",199
深圳市华川纺织品有限公司,广东,广东深圳,1 - 49人,私营．民营企业,面辅料,199
杭州图伦服饰有限公司,浙江,浙江杭州,50 - 99人,私营．民营企业,女装,199
深圳市蔻牌服饰有限公司,广东,广东深圳,100 - 499人,私营．民营企业,"女装, 丝绸",200
广州帛颖服装有限公司,广东,广东广州,50 - 99人,其它,女装,200
杭州取舍贸易有限公司,浙江,浙江杭州,1 - 49人,私营．民营企业,女装,200
济南千禧王朝制衣有限公司,山东,山东济南,50 - 99人,私营．民营企业,"男装,女装,正装,职业装",200
杭州瑞球恩服饰有限公司,浙江,浙江杭州,1 - 49人,私营．民营企业,"运动休闲,其他",200
南京驰勘服饰有限公司,江苏,江苏南京,50 - 99人,私营．民营企业,"男装, 女装",200
杭州殊尚服饰有限公司,浙江,浙江杭州,100 - 499人,私营．民营企业,"女装, 羽绒服",200
广州易羽服饰有限公司,广东,广东广州,,,女装,200
广州星蒂服装有限公司,广东,广东广州,100 - 499人,私营．民营企业,女装,200
湖南金品木纺服饰有限公司,湖南,湖南长沙,1000人以上,私营．民营企业,男装,200
青林时装设计有限公司,浙江,浙江嘉兴,1 - 49人,私营．民营企业,"男装, 女装",201
上海花雨伞服饰有限公司,浙江,浙江嘉兴,1 - 49人,私营．民营企业,"女装, 童装, 毛衫针织",201
海盐轻扬服饰有限公司,浙江,浙江嘉兴,100 - 499人,私营．民营企业,"男装, 女装, 童装",201
上海堡腾诗商务咨询有限公司,上海,上海,1 - 49人,私营．民营企业,,201
妈妈小熊（,江苏,江苏苏州,50 - 99人,私营．民营企业,,201
江苏强者阿玛尼服饰有限公司,江苏,江苏苏州,1000人以上,私营．民营企业,男装,201
温州珮娜服饰有限公司,浙江,浙江温州,100 - 499人,私营．民营企业,"男装, 女装",201
苏州维羿进出口有限公司,江苏,江苏苏州,1 - 49人,私营．民营企业,"男装, 女装",201
深圳市隆缘裳服饰有限公司,广东,广东深圳,50 - 99人,港台澳企业,女装,201
嘉兴新自然纤维科技有限公司,浙江,浙江嘉兴,100 - 499人,外商独资．外企办事处,面辅料,201
杭州习力服饰有限公司,浙江,浙江杭州,1 - 49人,私营．民营企业,,202
海盐娜美服饰有限公司,浙江,浙江嘉兴,500 - 999人,私营．民营企业,"女装, 正装, 运动休闲, 职业装, 羽绒服",202
北京楚和听香服装服饰有限公司,北京,北京,1 - 49人,私营．民营企业,"男装,女装",202
杭州左品服饰有限公司,浙江,浙江杭州,1 - 49人,私营．民营企业,女装,202
明晖时装,浙江,浙江杭州,50 - 99人,私营．民营企业,女装,202
湖州乐克尔工贸有限公司,浙江,浙江湖州,100 - 499人,私营．民营企业,童装,202
杭州图华科技有限公司,浙江,浙江杭州,100 - 499人,外商独资．外企办事处,女装,202
上海尚客服饰有限公司,上海,上海,1 - 49人,私营．民营企业,"毛衫针织, 家纺",202
浙江艾叶文化艺术品股份有限公司,浙江,浙江温州,100 - 499人,私营．民营企业,女装,202
嘉米拉（香港）有限公司,广东,广东广州,100 - 499人,私营．民营企业,"女装,丝绸,婚纱礼服",202
张家港欣洲鸿进出口有限公司,江苏,江苏苏州,1 - 49人,私营．民营企业,"童装, 饰品",203
江荣集团股份有限公司,江西,江西南昌,500 - 999人,国内上市公司,"男装, 女装, 童装, 运动休闲, 其他",203
昆明凤玲制衣有限责任公司,云南,云南昆明,50 - 99人,私营．民营企业,"男装,女装,正装,职业装",203
广州市友萌服装有限公司,广东,广东广州,1 - 49人,私营．民营企业,女装,203
深圳睿时尚文化创意有限公司,广东,广东深圳,100 - 499人,私营．民营企业,"男装,女装,饰品,毛衫针织,面辅料",203
Agata-w高级定制,北京,北京,50 - 99人,私营．民营企业,"男装, 女装",203
杭州沃冠贸易有限公司,浙江,浙江杭州,1 - 49人,私营．民营企业,女装,203
山东圣梵尼服装股份有限公司,山东,山东济南,500 - 999人,私营．民营企业,男装,203
上海驰文实业有限公司,上海,上海,1 - 49人,私营．民营企业,"女装,童装,男装,羽绒服",203
四川裁溢服饰有限公司,四川,四川成都,,,"男装, 女装, 正装, 婚纱礼服, 职业装",203
温州珍瑾服装有限公司,浙江,浙江温州,100 - 499人,私营．民营企业,"女装, 其他",204
广州漫联贸易有限公司,广东,广东广州,,,其他,204
茂来时服饰有限公司,浙江,浙江杭州,,,"女装, 丝绸",204
杭州嘎嘎家纺有限公司,浙江,浙江杭州,100 - 499人,私营．民营企业,家纺,204
广州六睦（芬腾营销中心）,广东,广东广州,,,"内衣, 其他",204
上海麦熟国际贸易有限公司,上海,上海,50 - 99人,私营．民营企业,其他,204
深圳凯芬梵妮服饰有限公司,广东,广东深圳,100 - 499人,其它,女装,204
上海星迪时装有限公司,上海,上海,50 - 99人,私营．民营企业,其他,204
广州森马服饰有限公司,广东,广东广州,,,"男装, 女装",204
拉斯妮雅（北京）服饰贸易有限公司,北京,北京,1 - 49人,外商独资．外企办事处,"男装, 女装, 婚纱礼服, 毛衫针织, 丝绸",204
杭州江干俞志泉服饰有限公司,浙江,浙江杭州,50 - 99人,私营．民营企业,女装,205
深圳市欧睿实业有限公司,广东,广东深圳,,,女装,205
湖州番薯片童装服饰有限公司,浙江,浙江湖州,50 - 99人,私营．民营企业,童装,205
常州九锡服装有限公司,江苏,江苏常州,1 - 49人,私营．民营企业,女装,205
广州百事高企业发展有限公司,广东,广东广州,100 - 499人,私营．民营企业,"男装,女装,童装,鞋业,运动休闲",205
江苏静彩韵时装有限公司,江苏,江苏镇江,1 - 49人,私营．民营企业,"女装, 内衣",205
广州二狼狐轩服饰有限公司,湖南,湖南株洲,500 - 999人,私营．民营企业,男装,205
广州网眼科技有限公司,广东,广东广州,,,"女装,男装,童装",205
广州慕紫服装有限公司,广东,广东广州,1 - 49人,外商独资．外企办事处,女装,205
广州我爱你服饰有限公司,广东,广东广州,1 - 49人,私营．民营企业,女装,205
广州得体服饰有限公司,广东,广东广州,1 - 49人,私营．民营企业,女装,206
广州希利运动服饰有限公司,广东,广东广州,1 - 49人,私营．民营企业,运动休闲,206
深圳市布先生服饰有限公司,广东,广东深圳,50 - 99人,私营．民营企业,"男装,毛衫针织,正装,运动休闲",206
欧色时装(杭州）有限公司,浙江,浙江杭州,,,女装,206
爱福贸易（上海）有限公司,上海,上海,1 - 49人,外商独资．外企办事处,童装,206
蔻莎国际品牌管理（深圳）有限公司,广东,广东深圳,,,"男装, 女装, 童装, 正装",206
常州华锦针织服装有限公司,江苏,江苏常州,500 - 999人,私营．民营企业,女装,206
嘉兴市禾服服饰有限公司,浙江,浙江嘉兴,1 - 49人,私营．民营企业,"男装, 女装",206
上海轩奈服饰有限公司,上海,上海,100 - 499人,私营．民营企业,女装,206
深圳市虹雨果服饰贸易有限公司,广东,广东深圳,50 - 99人,私营．民营企业,女装,206
杭州锦泓服饰,浙江,浙江杭州,1 - 49人,私营．民营企业,"男装, 女装",207
东莞市长莹时装有限公司,广东,广东东莞,50 - 99人,私营．民营企业,女装,207
淮南市富华服饰有限公司,安徽,安徽淮南,50 - 99人,私营．民营企业,"男装, 女装, 运动休闲, 牛仔, 羽绒服",207
广州市首席服饰有限公司,广东,广东广州,1 - 49人,私营．民营企业,女装,207
杭州欧酷服饰有限公司,浙江,浙江杭州,1 - 49人,私营．民营企业,男装,207
广东歌蒂诗服饰有限公司,广东,广东广州,100 - 499人,港台澳企业,女装,207
深圳七朵童爱实业有限公司,广东,广东深圳,1 - 49人,私营．民营企业,童装,207
湖州联杰年丰服饰有限公司,浙江,浙江湖州,50 - 99人,私营．民营企业,童装,207
海宁罗蔻服饰,浙江,浙江海宁,50 - 99人,外商独资．外企办事处,女装,207
杭州桂宫电子商务有限公司,浙江,浙江杭州,100 - 499人,私营．民营企业,女装,207
深圳市子吟服饰有限公司,广东,广东深圳,1 - 49人,其它,女装,208
广州市翔正贸易有限公司,广东,广东广州,50 - 99人,港台澳企业,"鞋业, 运动休闲",208
杭州驰派贸易有限公司,浙江,浙江杭州,50 - 99人,私营．民营企业,羽绒服,208
苏州太纺服饰有限公司,江苏,江苏苏州,1 - 49人,私营．民营企业,"男装, 女装, 童装, 羽绒服",208
广州歌米斯服饰有限公司,广东,广东广州,50 - 99人,私营．民营企业,女装,208
杭州一泓服饰有限公司,浙江,浙江杭州,50 - 99人,私营．民营企业,"男装, 女装",208
海宁市云莲服饰有限公司,浙江,浙江嘉兴,50 - 99人,私营．民营企业,毛衫针织,208
杭州丝匠丝绸有限公司,浙江,浙江杭州,1 - 49人,私营．民营企业,"女装,饰品,丝绸,家纺,面辅料",208
杭州市谷飞海服饰有限公司,浙江,浙江杭州,,,女装,208
